protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,timing_valid,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,4,20360905,3afff0f339621a19,7013,7013,0,7197,false,8551,7295664,4800,3751,0,3750,450,170597,747,150,1070859,65,1241456,31,0.00134010000328999,0.556219499994768,4.74628900000243,3.24546370000462,5.30404190000263,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,5,20360906,61ba92a3430ed643,7013,7013,0,7156,false,9151,7272638,5400,3751,0,3750,450,144202,488,150,1082418,38,1226620,35,0.00176379999902565,0.554420800006483,4.45363770000404,2.94084319988906,5.0101444000029,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,5,20360906,5bf7fdb7b4f06017,7013,7013,0,7156,false,9151,7272854,5400,3751,0,3750,450,144256,490,150,1082418,38,1226674,35,0.00117770000360906,0.623967099993024,4.50953039999877,2.99130239992519,5.13484429998789,52,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,5,20360906,3afff0f339621a19,7013,7013,0,7156,false,9151,7293686,5400,3751,0,3750,450,149464,533,150,1082418,38,1231882,35,0.00118490000022575,0.570719000010286,4.40944170000148,2.9744429999555,4.9815241000033,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,5,20360906,997ab3a3cb5cfd72,7013,7013,0,7156,false,9151,7768750,5400,3751,0,3750,450,220968,1219,150,1113926,108,1334894,35,0.00189730001147836,0.753630499995779,4.91212529999029,3.38084569986677,5.66804219999176,54,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,6,20360907,5bf7fdb7b4f06017,7013,7013,0,7259,false,9451,8172154,5700,3751,0,3750,450,223737,1291,150,1178214,138,1401951,37,0.00127949999296106,0.688760599994566,4.80426799999259,3.33115510002244,5.49448480000137,51,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,6,20360907,61ba92a3430ed643,7013,7013,0,7259,false,9451,8426820,5700,3751,0,3750,450,253472,1571,150,1200835,165,1454307,37,0.00231019999773707,0.746643500009668,5.02645629999461,3.51458879993879,5.77567149999959,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,6,20360907,997ab3a3cb5cfd72,7013,7013,0,7259,false,9451,8142010,5700,3751,0,3750,450,218466,1240,150,1176704,128,1395170,37,0.00120729999616742,0.683064199998626,5.10019050000119,3.55089519999456,5.78464049998729,50,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,6,20360907,3afff0f339621a19,7013,7013,0,7259,false,9451,10378166,5700,3751,0,3750,450,459895,3470,150,1388444,376,1848339,37,0.001188700000057,0.704373799992027,5.88493349999771,4.38548979995539,6.59065499999269,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,8,20360909,5bf7fdb7b4f06017,7013,7013,0,7909,false,6901,7137042,3150,3751,0,3750,450,148271,583,150,1065356,38,1213627,20,0.0012987000081921,0.367999499998405,4.50578700000187,2.99591449998843,4.87523410000722,52,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,7,20360908,5bf7fdb7b4f06017,7013,7013,0,7572,false,12001,8433300,8250,3751,0,3750,450,219041,1267,150,1215519,158,1434560,54,0.00118609999481123,0.887221800003317,4.93211480000173,3.47390090006229,5.82068259999505,54,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,7,20360908,61ba92a3430ed643,7013,7013,0,7572,false,12001,8307306,8250,3751,0,3750,450,207416,1167,150,1202270,165,1409686,54,0.00142820000473876,0.863473400007933,5.04924950000714,3.49629040002765,5.91434120001213,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,8,20360909,61ba92a3430ed643,7013,7013,0,7909,false,6901,7135314,3150,3751,0,3750,450,147839,581,150,1065356,38,1213195,20,0.00120289999176748,0.358524900002521,4.54208339999605,3.04684420001286,4.90196760000254,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,8,20360909,997ab3a3cb5cfd72,7013,7013,0,7909,false,6901,7135314,3150,3751,0,3750,450,147839,581,150,1065356,38,1213195,20,0.00165980000747368,0.372924299997976,4.5329641999997,3.02562659986143,4.90785350000078,75,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,7,20360908,997ab3a3cb5cfd72,7013,7013,0,7572,false,12001,8887996,8250,3751,0,3750,450,235401,1441,150,1280395,225,1515796,54,0.00118259999726433,0.934677699988242,5.27148159999342,3.72240989997226,6.20749470000737,73,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,8,20360909,3afff0f339621a19,7013,7013,0,7909,false,6901,7135206,3150,3751,0,3750,450,147812,580,150,1065356,38,1213168,20,0.00203209999017417,0.337197899993043,4.70075709999946,3.12504729985085,5.04021419999481,150,disabled_control
