instance,algorithm,run,seed,seed_status,best_length,bks,deviation_percent,archived_best_length,elapsed_seconds,segment,engine_mode,three_opt_max_iterations,record_provenance,correction_note
eil51.tsp,ACS,9,20312119,reconstructed_from_original_experiment_scripts,437.0,426.0,2.5821596244131455,437.0,2.51,small,acs_end_seq,20.0,archived_run_record,
eil51.tsp,ACS,10,20312120,reconstructed_from_original_experiment_scripts,435.0,426.0,2.112676056338028,435.0,2.47,small,acs_end_seq,20.0,archived_run_record,
eil51.tsp,MMAS,1,20313111,reconstructed_from_original_experiment_scripts,445.0,426.0,4.460093896713615,445.0,2.64,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,2,20313112,reconstructed_from_original_experiment_scripts,449.0,426.0,5.39906103286385,449.0,3.11,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,3,20313113,reconstructed_from_original_experiment_scripts,447.0,426.0,4.929577464788732,447.0,2.96,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,4,20313114,reconstructed_from_original_experiment_scripts,440.0,426.0,3.286384976525822,440.0,3.00,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,5,20313115,reconstructed_from_original_experiment_scripts,444.0,426.0,4.225352112676056,444.0,3.06,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,6,20313116,reconstructed_from_original_experiment_scripts,438.0,426.0,2.8169014084507045,438.0,3.00,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,7,20313117,reconstructed_from_original_experiment_scripts,455.0,426.0,6.807511737089202,455.0,3.12,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,8,20313118,reconstructed_from_original_experiment_scripts,451.0,426.0,5.868544600938967,451.0,3.08,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,9,20313119,reconstructed_from_original_experiment_scripts,442.0,426.0,3.755868544600939,442.0,3.01,small,mmas,20.0,archived_run_record,
eil51.tsp,MMAS,10,20313120,reconstructed_from_original_experiment_scripts,440.0,426.0,3.286384976525822,440.0,1.66,small,mmas,20.0,archived_run_record,
eil51.tsp,MSA-ACO,1,20257110,reconstructed_from_original_experiment_scripts,427.0,426.0,0.2347417840375587,427.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,2,20257111,reconstructed_from_original_experiment_scripts,427.0,426.0,0.2347417840375587,427.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,3,20257112,reconstructed_from_original_experiment_scripts,427.0,426.0,0.2347417840375587,427.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,4,20257113,reconstructed_from_original_experiment_scripts,433.0,426.0,1.643192488262911,433.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,5,20257114,reconstructed_from_original_experiment_scripts,426.0,426.0,0.0,426.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,6,20257115,reconstructed_from_original_experiment_scripts,426.0,426.0,0.0,426.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,7,20257116,reconstructed_from_original_experiment_scripts,427.0,426.0,0.2347417840375587,427.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,8,20257117,reconstructed_from_original_experiment_scripts,426.0,426.0,0.0,426.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,9,20257118,reconstructed_from_original_experiment_scripts,426.0,426.0,0.0,426.0,,small,hybrid_v4_2,,archived_run_record,
eil51.tsp,MSA-ACO,10,20257119,reconstructed_from_original_experiment_scripts,427.0,426.0,0.2347417840375587,427.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,ACS,1,20322111,reconstructed_from_original_experiment_scripts,7547.0,7542.0,0.06629541235746486,7547.0,2.13,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,2,20322112,reconstructed_from_original_experiment_scripts,7762.0,7542.0,2.916998143728454,7762.0,2.25,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,3,20322113,reconstructed_from_original_experiment_scripts,7696.0,7542.0,2.0418987006099174,7696.0,2.23,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,4,20322114,reconstructed_from_original_experiment_scripts,7812.0,7542.0,3.579952267303103,7812.0,2.25,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,5,20322115,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,2.27,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,6,20322116,reconstructed_from_original_experiment_scripts,7730.0,7542.0,2.492707504640679,7730.0,2.32,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,7,20322117,reconstructed_from_original_experiment_scripts,7864.0,7542.0,4.269424555820738,7864.0,2.30,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,8,20322118,reconstructed_from_original_experiment_scripts,7686.0,7542.0,1.9093078758949882,7686.0,2.21,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,9,20322119,reconstructed_from_original_experiment_scripts,7657.0,7542.0,1.5247944842216918,7657.0,2.56,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,ACS,10,20322120,reconstructed_from_original_experiment_scripts,7780.0,7542.0,3.1556616282153276,7780.0,2.54,small,acs_end_seq,20.0,archived_run_record,
berlin52.tsp,MMAS,1,20323111,reconstructed_from_original_experiment_scripts,7768.0,7542.0,2.9965526385574117,7768.0,2.98,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,2,20323112,reconstructed_from_original_experiment_scripts,7574.0,7542.0,0.42429063908777515,7574.0,3.14,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,3,20323113,reconstructed_from_original_experiment_scripts,7767.0,7542.0,2.983293556085919,7767.0,2.98,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,4,20323114,reconstructed_from_original_experiment_scripts,7547.0,7542.0,0.06629541235746486,7547.0,3.14,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,5,20323115,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,3.02,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,6,20323116,reconstructed_from_original_experiment_scripts,7547.0,7542.0,0.06629541235746486,7547.0,3.14,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,7,20323117,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,3.14,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,8,20323118,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,3.18,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,9,20323119,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,3.22,small,mmas,20.0,archived_run_record,
berlin52.tsp,MMAS,10,20323120,reconstructed_from_original_experiment_scripts,7662.0,7542.0,1.591089896579157,7662.0,1.71,small,mmas,20.0,archived_run_record,
berlin52.tsp,MSA-ACO,1,20258110,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,2,20258111,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,3,20258112,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,4,20258113,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,5,20258114,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,6,20258115,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,7,20258116,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,8,20258117,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,9,20258118,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
berlin52.tsp,MSA-ACO,10,20258119,reconstructed_from_original_experiment_scripts,7542.0,7542.0,0.0,7542.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,ACS,1,20332111,reconstructed_from_original_experiment_scripts,701.0,675.0,3.851851851851852,701.0,4.13,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,2,20332112,reconstructed_from_original_experiment_scripts,708.0,675.0,4.888888888888889,708.0,4.05,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,3,20332113,reconstructed_from_original_experiment_scripts,698.0,675.0,3.4074074074074074,698.0,4.16,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,4,20332114,reconstructed_from_original_experiment_scripts,683.0,675.0,1.1851851851851851,683.0,4.20,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,5,20332115,reconstructed_from_original_experiment_scripts,710.0,675.0,5.185185185185185,710.0,4.26,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,6,20332116,reconstructed_from_original_experiment_scripts,690.0,675.0,2.2222222222222223,690.0,4.23,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,7,20332117,reconstructed_from_original_experiment_scripts,682.0,675.0,1.037037037037037,682.0,4.26,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,8,20332118,reconstructed_from_original_experiment_scripts,707.0,675.0,4.7407407407407405,707.0,4.72,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,9,20332119,reconstructed_from_original_experiment_scripts,702.0,675.0,4.0,702.0,4.04,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,ACS,10,20332120,reconstructed_from_original_experiment_scripts,701.0,675.0,3.851851851851852,701.0,4.71,small,acs_end_seq,20.0,archived_run_record,
st70.tsp,MMAS,1,20333111,reconstructed_from_original_experiment_scripts,717.0,675.0,6.222222222222222,717.0,5.71,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,2,20333112,reconstructed_from_original_experiment_scripts,740.0,675.0,9.62962962962963,740.0,5.69,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,3,20333113,reconstructed_from_original_experiment_scripts,735.0,675.0,8.88888888888889,735.0,5.71,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,4,20333114,reconstructed_from_original_experiment_scripts,718.0,675.0,6.37037037037037,718.0,5.79,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,5,20333115,reconstructed_from_original_experiment_scripts,703.0,675.0,4.148148148148148,703.0,4.93,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,6,20333116,reconstructed_from_original_experiment_scripts,722.0,675.0,6.962962962962963,722.0,4.74,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,7,20333117,reconstructed_from_original_experiment_scripts,726.0,675.0,7.555555555555555,726.0,4.94,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,8,20333118,reconstructed_from_original_experiment_scripts,741.0,675.0,9.777777777777779,741.0,5.71,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,9,20333119,reconstructed_from_original_experiment_scripts,736.0,675.0,9.037037037037036,736.0,5.74,small,mmas,20.0,archived_run_record,
st70.tsp,MMAS,10,20333120,reconstructed_from_original_experiment_scripts,743.0,675.0,10.074074074074074,743.0,3.13,small,mmas,20.0,archived_run_record,
st70.tsp,MSA-ACO,1,20259110,reconstructed_from_original_experiment_scripts,676.0,675.0,0.14814814814814814,676.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,2,20259111,reconstructed_from_original_experiment_scripts,680.0,675.0,0.7407407407407408,680.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,3,20259112,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,4,20259113,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,5,20259114,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,6,20259115,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,7,20259116,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,8,20259117,reconstructed_from_original_experiment_scripts,676.0,675.0,0.14814814814814814,676.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,9,20259118,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
st70.tsp,MSA-ACO,10,20259119,reconstructed_from_original_experiment_scripts,675.0,675.0,0.0,675.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,ACS,1,20342111,reconstructed_from_original_experiment_scripts,542.0,538.0,0.7434944237918215,542.0,4.92,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,2,20342112,reconstructed_from_original_experiment_scripts,557.0,538.0,3.5315985130111525,557.0,4.94,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,3,20342113,reconstructed_from_original_experiment_scripts,549.0,538.0,2.0446096654275094,549.0,4.67,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,4,20342114,reconstructed_from_original_experiment_scripts,551.0,538.0,2.41635687732342,551.0,4.89,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,5,20342115,reconstructed_from_original_experiment_scripts,544.0,538.0,1.1152416356877324,544.0,4.91,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,6,20342116,reconstructed_from_original_experiment_scripts,549.0,538.0,2.0446096654275094,549.0,5.07,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,7,20342117,reconstructed_from_original_experiment_scripts,550.0,538.0,2.2304832713754648,550.0,4.80,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,8,20342118,reconstructed_from_original_experiment_scripts,551.0,538.0,2.41635687732342,551.0,5.53,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,9,20342119,reconstructed_from_original_experiment_scripts,548.0,538.0,1.858736059479554,548.0,4.99,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,ACS,10,20342120,reconstructed_from_original_experiment_scripts,549.0,538.0,2.0446096654275094,549.0,5.55,small,acs_end_seq,20.0,archived_run_record,
eil76.tsp,MMAS,1,20343111,reconstructed_from_original_experiment_scripts,563.0,538.0,4.646840148698884,563.0,6.61,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,2,20343112,reconstructed_from_original_experiment_scripts,566.0,538.0,5.204460966542751,566.0,5.83,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,3,20343113,reconstructed_from_original_experiment_scripts,563.0,538.0,4.646840148698884,563.0,6.82,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,4,20343114,reconstructed_from_original_experiment_scripts,567.0,538.0,5.390334572490707,567.0,6.15,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,5,20343115,reconstructed_from_original_experiment_scripts,563.0,538.0,4.646840148698884,563.0,6.78,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,6,20343116,reconstructed_from_original_experiment_scripts,565.0,538.0,5.018587360594796,565.0,6.20,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,7,20343117,reconstructed_from_original_experiment_scripts,563.0,538.0,4.646840148698884,563.0,6.15,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,8,20343118,reconstructed_from_original_experiment_scripts,565.0,538.0,5.018587360594796,565.0,6.84,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,9,20343119,reconstructed_from_original_experiment_scripts,561.0,538.0,4.275092936802974,561.0,6.79,small,mmas,20.0,archived_run_record,
eil76.tsp,MMAS,10,20343120,reconstructed_from_original_experiment_scripts,560.0,538.0,4.089219330855019,560.0,3.58,small,mmas,20.0,archived_run_record,
eil76.tsp,MSA-ACO,1,20260110,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,2,20260111,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,3,20260112,reconstructed_from_original_experiment_scripts,539.0,538.0,0.18587360594795538,539.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,4,20260113,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,5,20260114,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,6,20260115,reconstructed_from_original_experiment_scripts,540.0,538.0,0.37174721189591076,540.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,7,20260116,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,8,20260117,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,9,20260118,reconstructed_from_original_experiment_scripts,539.0,538.0,0.18587360594795538,539.0,,small,hybrid_v4_2,,archived_run_record,
eil76.tsp,MSA-ACO,10,20260119,reconstructed_from_original_experiment_scripts,538.0,538.0,0.0,538.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,ACS,1,20352111,reconstructed_from_original_experiment_scripts,1243.0,1211.0,2.6424442609413705,1243.0,17.33,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,2,20352112,reconstructed_from_original_experiment_scripts,1246.0,1211.0,2.8901734104046244,1246.0,17.13,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,3,20352113,reconstructed_from_original_experiment_scripts,1236.0,1211.0,2.064409578860446,1236.0,18.38,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,4,20352114,reconstructed_from_original_experiment_scripts,1254.0,1211.0,3.5507844756399667,1254.0,16.93,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,5,20352115,reconstructed_from_original_experiment_scripts,1222.0,1211.0,0.9083402146985963,1222.0,16.31,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,6,20352116,reconstructed_from_original_experiment_scripts,1246.0,1211.0,2.8901734104046244,1246.0,17.76,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,7,20352117,reconstructed_from_original_experiment_scripts,1260.0,1211.0,4.046242774566474,1260.0,16.80,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,8,20352118,reconstructed_from_original_experiment_scripts,1237.0,1211.0,2.1469859620148637,1237.0,17.52,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,9,20352119,reconstructed_from_original_experiment_scripts,1268.0,1211.0,4.706853839801816,1268.0,18.13,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,ACS,10,20352120,reconstructed_from_original_experiment_scripts,1236.0,1211.0,2.064409578860446,1236.0,18.10,small,acs_end_seq,20.0,archived_run_record,
rat99.tsp,MMAS,1,20353111,reconstructed_from_original_experiment_scripts,1304.0,1211.0,7.679603633360858,1304.0,21.59,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,2,20353112,reconstructed_from_original_experiment_scripts,1304.0,1211.0,7.679603633360858,1304.0,23.21,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,3,20353113,reconstructed_from_original_experiment_scripts,1303.0,1211.0,7.597027250206441,1303.0,22.73,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,4,20353114,reconstructed_from_original_experiment_scripts,1309.0,1211.0,8.092485549132949,1309.0,20.48,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,5,20353115,reconstructed_from_original_experiment_scripts,1289.0,1211.0,6.4409578860445915,1289.0,23.87,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,6,20353116,reconstructed_from_original_experiment_scripts,1296.0,1211.0,7.018992568125516,1296.0,22.45,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,7,20353117,reconstructed_from_original_experiment_scripts,1308.0,1211.0,8.00990916597853,1308.0,22.10,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,8,20353118,reconstructed_from_original_experiment_scripts,1327.0,1211.0,9.57886044591247,1327.0,23.53,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,9,20353119,reconstructed_from_original_experiment_scripts,1303.0,1211.0,7.597027250206441,1303.0,21.22,small,mmas,20.0,archived_run_record,
rat99.tsp,MMAS,10,20353120,reconstructed_from_original_experiment_scripts,1291.0,1211.0,6.6061106523534265,1291.0,12.47,small,mmas,20.0,archived_run_record,
rat99.tsp,MSA-ACO,1,20261110,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,2,20261111,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,3,20261112,reconstructed_from_original_experiment_scripts,1212.0,1211.0,0.08257638315441783,1212.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,4,20261113,reconstructed_from_original_experiment_scripts,1212.0,1211.0,0.08257638315441783,1212.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,5,20261114,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,6,20261115,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,7,20261116,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,8,20261117,reconstructed_from_original_experiment_scripts,1212.0,1211.0,0.08257638315441783,1212.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,9,20261118,reconstructed_from_original_experiment_scripts,1211.0,1211.0,0.0,1211.0,,small,hybrid_v4_2,,archived_run_record,
rat99.tsp,MSA-ACO,10,20261119,reconstructed_from_original_experiment_scripts,1212.0,1211.0,0.08257638315441783,1212.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,ACS,1,20362111,reconstructed_from_original_experiment_scripts,21773.0,21282.0,2.3071139930457663,21773.0,19.26,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,2,20362112,reconstructed_from_original_experiment_scripts,22110.0,21282.0,3.89061178460671,22110.0,16.82,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,3,20362113,reconstructed_from_original_experiment_scripts,21813.0,21282.0,2.4950662531716943,21813.0,17.95,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,4,20362114,reconstructed_from_original_experiment_scripts,21877.0,21282.0,2.7957898693731793,21877.0,17.53,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,5,20362115,reconstructed_from_original_experiment_scripts,21824.0,21282.0,2.5467531247063246,21824.0,17.83,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,6,20362116,reconstructed_from_original_experiment_scripts,22139.0,21282.0,4.026877173198008,22139.0,17.72,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,7,20362117,reconstructed_from_original_experiment_scripts,22165.0,21282.0,4.149046142279861,22165.0,17.51,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,8,20362118,reconstructed_from_original_experiment_scripts,21788.0,21282.0,2.377596090592989,21788.0,19.64,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,9,20362119,reconstructed_from_original_experiment_scripts,21666.0,21282.0,1.804341697208909,21666.0,17.21,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,ACS,10,20362120,reconstructed_from_original_experiment_scripts,21714.0,21282.0,2.0298844093600223,21714.0,17.27,small,acs_end_seq,20.0,archived_run_record,
kroA100.tsp,MMAS,1,20363111,reconstructed_from_original_experiment_scripts,23175.0,21282.0,8.894840710459544,23175.0,25.48,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,2,20363112,reconstructed_from_original_experiment_scripts,23233.0,21282.0,9.167371487642137,23233.0,25.32,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,3,20363113,reconstructed_from_original_experiment_scripts,22982.0,21282.0,7.987971055351941,22982.0,24.46,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,4,20363114,reconstructed_from_original_experiment_scripts,22503.0,21282.0,5.7372427403439525,22503.0,22.64,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,5,20363115,reconstructed_from_original_experiment_scripts,22834.0,21282.0,7.292547692886007,22834.0,23.72,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,6,20363116,reconstructed_from_original_experiment_scripts,22593.0,21282.0,6.16013532562729,22593.0,23.36,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,7,20363117,reconstructed_from_original_experiment_scripts,23430.0,21282.0,10.093036368762334,23430.0,23.21,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,8,20363118,reconstructed_from_original_experiment_scripts,23093.0,21282.0,8.50953857720139,23093.0,22.69,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,9,20363119,reconstructed_from_original_experiment_scripts,22748.0,21282.0,6.888450333615262,22748.0,25.27,small,mmas,20.0,archived_run_record,
kroA100.tsp,MMAS,10,20363120,reconstructed_from_original_experiment_scripts,22933.0,21282.0,7.757729536697679,22933.0,12.66,small,mmas,20.0,archived_run_record,
kroA100.tsp,MSA-ACO,1,20262110,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,2,20262111,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,3,20262112,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,4,20262113,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,5,20262114,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,6,20262115,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
kroA100.tsp,MSA-ACO,7,20262116,reconstructed_from_original_experiment_scripts,21282.0,21282.0,0.0,21282.0,,small,hybrid_v4_2,,archived_run_record,
