"protocol_version","suite","instance","n","distance_type","segment","variant","engine_mode","run","seed","config_hash","best_length","bks","deviation_percent","ga_best_length","timing_valid","path_length_evaluations","distance_lookups","ga_path_evaluations","solver_path_evaluations","three_opt_path_evaluations","tour_constructions","two_opt_calls","two_opt_move_evaluations","two_opt_improvements","three_opt_calls","three_opt_candidate_evaluations","three_opt_improvements","local_search_evaluations","ga_generations","preprocessing_seconds","initialization_seconds","solver_seconds","local_search_seconds","total_seconds","completed_iterations","distance_budget","distance_budget_overshoot","switch_iteration","switch_reason"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-ACO","hybrid_v4_2","1","20360902","5bf7fdb7b4f06017","7013.0","7013","0.0","7275.000000000001","True","7951","7789842","4200","3751","0","3750","450","220610","1210","150","1122080","95","1342690","27","0.001132400000187772","0.3558850999997958","3.3313484999998764","2.2962465999976303","3.688554600000316","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-GA-init","hybrid_v4_2","1","20360902","cb3ad1c3701888fd","7013.0","7013","0.0","nan","True","3751","8269184","0","3751","0","3750","450","195769","1010","150","1233931","167","1429700","0","0.0010124999998879503","2.5299999833805487e-05","3.4723550999997315","2.441758799996478","3.473565900000267","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-fixed-switch","hybrid_v4_2","1","20360902","61ba92a3430ed643","7013.0","7013","0.0","7275.000000000001","True","7951","7789578","4200","3751","0","3750","450","220544","1208","150","1122080","95","1342624","27","0.0011042999999517633","0.37312500000007276","3.2787572000002","2.251900499999465","3.6531276999999136","150","0","0","60","fixed_control"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-rank","hybrid_v4_2","1","20360902","b0e6bafb1c7ccca0","7013.0","7013","0.0","7275.000000000001","True","7951","7618266","4200","3751","0","3750","450","130676","336","150","1153440","60","1284116","27","0.0012246999999661057","0.3356411999998272","3.3729401999999027","2.287000800001806","3.710029399999712","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-2opt","hybrid_v4_2","1","20360902","78e723797ccf93fd","7013.0","7013","0.0","7275.000000000001","True","7951","6916582","4200","3751","0","3750","0","0","0","150","1123610","251","1123610","27","0.0010184000002482207","0.33449200000040946","3.047967299999982","1.9882922999986476","3.3836171999996623","150","0","0","54","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-3opt","hybrid_v4_2","1","20360902","11ac6c16f7b6eae0","7013.0","7013","0.0","7275.000000000001","True","7951","1161402","4200","3751","0","3750","450","246620","1539","0","0","0","246620","27","0.0012194999999337597","0.3285379999997531","1.3700533999999607","0.3453965000021526","1.7000140000000101","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-nonadaptive-3opt","hybrid_v4_2","1","20360902","7a1b9435f1a6bbf1","7013.0","7013","0.0","7275.000000000001","True","7951","7789842","4200","3751","0","3750","450","220610","1210","150","1122080","95","1342690","27","0.0011233000000174798","0.3196375999996235","3.2486573000001044","2.2173742000004495","3.569577300000219","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-scale-adaptation","hybrid_v4_2","1","20360902","018a8be4c8e2beb7","7013.0","7013","0.0","7275.000000000001","True","7951","7140826","4200","3751","0","3750","450","152364","521","150","1059408","34","1211772","27","0.0010155999998460175","0.3345705000001544","3.1436415000002853","2.090251399997669","3.479376400000092","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-ACO","hybrid_v4_2","2","20360903","5bf7fdb7b4f06017","7013.0","7013","0.0","7564.0","True","11551","7322770","7800","3751","0","3750","450","144066","528","150","1082064","47","1226130","51","0.001048200000241195","0.614396299999953","3.251967700000023","2.1729849999996986","3.8675498999996307","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-GA-init","hybrid_v4_2","2","20360903","cb3ad1c3701888fd","7013.0","7013","0.0","nan","True","3751","7827976","0","3751","0","3750","450","232560","1300","150","1135869","91","1368429","0","0.0011924000000362867","2.859999995052931e-05","3.7055936000001566","2.552501900001971","3.707127899999705","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-fixed-switch","hybrid_v4_2","2","20360903","61ba92a3430ed643","7013.0","7013","0.0","7564.0","True","11551","7322982","7800","3751","0","3750","450","144119","528","150","1082064","47","1226183","51","0.0013874999999643478","0.8008585000002313","3.648612999999841","2.4497210000031373","4.4511099000001195","150","0","0","60","fixed_control"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-rank","hybrid_v4_2","2","20360903","b0e6bafb1c7ccca0","7013.0","7013","0.0","7564.0","True","11551","6897490","7800","3751","0","3750","450","124806","307","150","1024024","10","1148830","51","0.0012385999998514308","0.6179238999998233","3.0217648999996527","1.9901027999981125","3.6411369000002196","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-2opt","hybrid_v4_2","2","20360903","78e723797ccf93fd","7013.0","7013","0.0","7564.0","True","11551","6944446","7800","3751","0","3750","0","0","0","150","1115054","244","1115054","51","0.0012313000001995533","0.6039112999997087","3.1727952999999616","2.0713645000014367","3.7781409999997777","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-3opt","hybrid_v4_2","2","20360903","11ac6c16f7b6eae0","7013.0","7013","0.0","7564.0","True","11551","830874","7800","3751","0","3750","450","144188","587","0","0","0","144188","51","0.0020360999997137696","0.9140684999997575","1.6104956000003767","0.26772970000274654","2.527027099999941","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-nonadaptive-3opt","hybrid_v4_2","2","20360903","7a1b9435f1a6bbf1","7013.0","7013","0.0","7564.0","True","11551","7322770","7800","3751","0","3750","450","144066","528","150","1082064","47","1226130","51","0.0013352999999369786","0.8304837999999108","3.538075200000094","2.3447295000009944","4.370095499999934","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-scale-adaptation","hybrid_v4_2","2","20360903","018a8be4c8e2beb7","7013.0","7013","0.0","7564.0","True","11551","8157082","7800","3751","0","3750","450","229866","1393","150","1163916","159","1393782","51","0.0015914999999040447","0.7680590999998458","3.5240552000000207","2.4713410000017575","4.293874999999844","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-ACO","hybrid_v4_2","3","20360904","5bf7fdb7b4f06017","7013.0","7013","0.0","7082.999999999999","True","7951","7248172","4200","3751","0","3750","450","172593","766","150","1063813","33","1236406","27","0.0011113999998997315","0.3209119000002829","3.1564900000003036","2.111848500004726","3.4786896999999044","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-GA-init","hybrid_v4_2","3","20360904","cb3ad1c3701888fd","7013.0","7013","0.0","nan","True","3751","7126336","0","3751","0","3750","450","156999","626","150","1069303","36","1226302","0","0.0013509000000340166","1.75999998646148e-05","3.079124200000024","2.0659189999969385","3.0806500999997297","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-fixed-switch","hybrid_v4_2","3","20360904","61ba92a3430ed643","7013.0","7013","0.0","7082.999999999999","True","7951","7245900","4200","3751","0","3750","450","172025","763","150","1063813","33","1235838","27","0.0010056999999505933","0.3192368999998507","3.0448801000002277","2.0555859999958557","3.3652781000000687","150","0","0","60","fixed_control"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-rank","hybrid_v4_2","3","20360904","b0e6bafb1c7ccca0","7013.0","7013","0.0","7082.999999999999","True","7951","7199162","4200","3751","0","3750","450","136594","421","150","1079644","39","1216238","27","0.0010441999997965468","0.31690789999993285","3.024736600000324","2.030851599995003","3.3428344999997535","150","0","0","54","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-2opt","hybrid_v4_2","3","20360904","78e723797ccf93fd","7013.0","7013","0.0","7082.999999999999","True","7951","7150696","4200","3751","0","3750","0","0","0","150","1162629","269","1162629","27","0.0011185999996996543","0.3450542000000496","3.0667851000002884","2.0288828000029753","3.4131577000002835","150","0","0","50","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-3opt","hybrid_v4_2","3","20360904","11ac6c16f7b6eae0","7013.0","7013","0.0","7082.999999999999","True","7951","989190","4200","3751","0","3750","450","203567","1118","0","0","0","203567","27","0.0010123999995812483","0.3169677999999294","1.2796541000002435","0.28507800000124917","1.5977963999998792","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-nonadaptive-3opt","hybrid_v4_2","3","20360904","7a1b9435f1a6bbf1","7013.0","7013","0.0","7082.999999999999","True","7951","7248172","4200","3751","0","3750","450","172593","766","150","1063813","33","1236406","27","0.0013573999999607622","0.32183810000015","3.1186287000000448","2.079512599998907","3.442050399999971","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-scale-adaptation","hybrid_v4_2","3","20360904","018a8be4c8e2beb7","7013.0","7013","0.0","7082.999999999999","True","7951","7351110","4200","3751","0","3750","450","158531","696","150","1090344","59","1248875","27","0.0017269999998461572","0.36274660000026415","3.365098300000227","2.257407799998873","3.730111500000021","150","0","0","55","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-ACO","hybrid_v4_2","4","20360905","5bf7fdb7b4f06017","7013.0","7013","0.0","7196.999999999999","True","8551","7294164","4800","3751","0","3750","450","170222","742","150","1070859","65","1241081","31","0.0019206000001759094","0.4022044999996979","3.202892100000099","2.1523787999981323","3.607263999999759","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-GA-init","hybrid_v4_2","4","20360905","cb3ad1c3701888fd","7013.0","7013","0.0","nan","True","3751","7283516","0","3751","0","3750","450","164788","664","150","1090307","49","1255095","0","0.0010024000002886169","1.52000002344721e-05","3.248668500000349","2.2011233000012","3.2498343000002023","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-fixed-switch","hybrid_v4_2","4","20360905","61ba92a3430ed643","7013.0","7013","0.0","7196.999999999999","True","8551","7296788","4800","3751","0","3750","450","170878","749","150","1070859","65","1241737","31","0.0013991000000714848","0.3986974000004011","3.4129815999999664","2.279411399997116","3.8134570000001986","150","0","0","60","fixed_control"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-rank","hybrid_v4_2","4","20360905","b0e6bafb1c7ccca0","7013.0","7013","0.0","7196.999999999999","True","8551","7112580","4800","3751","0","3750","450","133175","415","150","1065293","36","1198468","31","0.00140510000028371","0.44435050000038245","4.107929100000092","2.7114448000006632","4.554021299999931","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-2opt","hybrid_v4_2","4","20360905","78e723797ccf93fd","7013.0","7013","0.0","7196.999999999999","True","8551","7192300","4800","3751","0","3750","0","0","0","150","1167363","326","1167363","31","0.0013389000000643136","0.41460609999967346","3.33307829999967","2.2144241000014517","3.749180499999966","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-3opt","hybrid_v4_2","4","20360905","11ac6c16f7b6eae0","7013.0","7013","0.0","7196.999999999999","True","8551","768310","4800","3751","0","3750","450","145047","521","0","0","0","145047","31","0.0013264999997772975","0.3859084000000621","1.2685303999996904","0.21816499999840744","1.6560069000001931","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-nonadaptive-3opt","hybrid_v4_2","4","20360905","7a1b9435f1a6bbf1","7013.0","7013","0.0","7196.999999999999","True","8551","7294164","4800","3751","0","3750","450","170222","742","150","1070859","65","1241081","31","0.001380199999857723","0.38296489999993355","3.1230342000003475","2.0892497000008916","3.5075308999998924","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-scale-adaptation","hybrid_v4_2","4","20360905","018a8be4c8e2beb7","7013.0","7013","0.0","7196.999999999999","True","8551","7126502","4800","3751","0","3750","450","163396","659","150","1047466","23","1210862","31","0.001359899999897607","0.37545330000011745","3.12029130000019","2.0767713000013828","3.497291900000164","150","0","0","55","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-ACO","hybrid_v4_2","5","20360906","5bf7fdb7b4f06017","7013.0","7013","0.0","7156.0","True","9151","7272854","5400","3751","0","3750","450","144256","490","150","1082418","38","1226674","35","0.0011309999999866704","0.4246398999998746","3.2580189000000246","2.1795060000004014","3.683949300000222","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-GA-init","hybrid_v4_2","5","20360906","cb3ad1c3701888fd","7013.0","7013","0.0","nan","True","3751","7743756","0","3751","0","3750","450","203033","1094","150","1141517","113","1344550","0","0.001325600000200211","1.52000002344721e-05","3.5715822000001936","2.4623296999998274","3.573071499999969","150","0","0","51","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-fixed-switch","hybrid_v4_2","5","20360906","61ba92a3430ed643","7013.0","7013","0.0","7156.0","True","9151","7272638","5400","3751","0","3750","450","144202","488","150","1082418","38","1226620","35","0.0011436999998295505","0.4182246000000305","3.0937041000001955","2.0795007000037913","3.513227899999947","150","0","0","60","fixed_control"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-rank","hybrid_v4_2","5","20360906","b0e6bafb1c7ccca0","7013.0","7013","0.0","7156.0","True","9151","7121244","5400","3751","0","3750","450","134720","396","150","1063507","23","1198227","35","0.0010455999999976484","0.4104271000001063","3.1050500999999713","2.0646014000017203","3.516666399999849","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-2opt","hybrid_v4_2","5","20360906","78e723797ccf93fd","7013.0","7013","0.0","7156.0","True","9151","6759796","5400","3751","0","3750","0","0","0","150","1093079","191","1093079","35","0.0010790999999699125","0.4118313999997554","2.974819000000025","1.9293973000021651","3.3878819999999905","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-3opt","hybrid_v4_2","5","20360906","11ac6c16f7b6eae0","7013.0","7013","0.0","7156.0","True","9151","754102","5400","3751","0","3750","450","138195","433","0","0","0","138195","35","0.0014240000000427244","0.4422276000000238","1.2447734000002129","0.205783099999735","1.6887348000000202","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-nonadaptive-3opt","hybrid_v4_2","5","20360906","7a1b9435f1a6bbf1","7013.0","7013","0.0","7156.0","True","9151","7272854","5400","3751","0","3750","450","144256","490","150","1082418","38","1226674","35","0.0012829000002057","0.4237468999999692","3.06181880000031","2.0393260000005284","3.4871643999999833","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","ulysses22.tsp","22","GEO","small","MSA-no-scale-adaptation","hybrid_v4_2","5","20360906","018a8be4c8e2beb7","7013.0","7013","0.0","7156.0","True","9151","7806506","5400","3751","0","3750","450","178945","816","150","1148234","90","1327179","35","0.0017502000000604312","0.46010870000009163","3.304693699999916","2.2727045000019643","3.7672483000001193","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-ACO","hybrid_v4_2","1","20460902","8fd7abf883be1469","676.0","675","0.14814814814814814","756.0","True","15001","92140376","6600","8401","0","8400","900","3701326","7411","150","12714167","407","16415493","43","0.003984800000125688","1.3211217999996734","34.101536600000145","26.634268600000723","35.426847499999894","150","0","0","57","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-GA-init","hybrid_v4_2","1","20460902","209b244a55c84f3f","675.0","675","0.0","nan","True","8401","94536114","0","8401","0","8400","900","3479474","6939","150","13338358","425","16817832","0","0.005214899999828049","0.00010999999994965037","34.55002190000005","27.152745599997615","34.55577429999994","150","0","0","51","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-fixed-switch","hybrid_v4_2","1","20460902","d760a429192ff2bb","676.0","675","0.14814814814814814","756.0","True","15001","95869936","6600","8401","0","8400","900","3522300","6965","150","13455111","433","16977411","43","0.0035081999999420077","1.2920674999995754","36.82098750000023","29.057881300003828","38.11674619999985","150","0","0","60","fixed_control"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-rank","hybrid_v4_2","1","20460902","c2d5982340a1ff16","676.0","675","0.14814814814814814","756.0","True","15001","79973244","6600","8401","0","8400","900","2357159","4170","150","11582423","274","13939582","43","0.0035306999998283572","1.3600357999998778","30.13128209999968","22.683457599996927","31.495059500000025","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-2opt","hybrid_v4_2","1","20460902","e6cb877b166801a7","675.0","675","0.0","756.0","True","15001","98731618","6600","8401","0","8400","0","0","0","150","16280258","1680","16280258","43","0.0040945999999166816","1.361386400000356","34.68851739999991","27.210329399999864","36.05429959999992","150","0","0","56","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-3opt","hybrid_v4_2","1","20460902","508d42c14f92186e","677.0","675","0.2962962962962963","756.0","True","15001","11275662","6600","8401","0","8400","900","2556398","4482","0","0","0","2556398","43","0.0033860999997159524","1.316847599999619","11.087356400000317","3.6134986999986722","12.407754300000306","150","0","0","51","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-nonadaptive-3opt","hybrid_v4_2","1","20460902","fdcd042d593ef3bc","676.0","675","0.14814814814814814","756.0","True","15001","92140376","6600","8401","0","8400","900","3701326","7411","150","12714167","407","16415493","43","0.0034184999999524734","1.3141574999999648","35.39451659999986","27.348835100001452","36.712265500000285","150","0","0","57","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-scale-adaptation","hybrid_v4_2","1","20460902","62510519189f2744","676.0","675","0.14814814814814814","756.0","True","15001","79752958","6600","8401","0","8400","900","2523855","4506","150","11434578","286","13958433","43","0.0032520999998268962","1.3457416999999623","31.99662980000039","24.108315000001767","33.34581460000027","150","0","0","54","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-ACO","hybrid_v4_2","2","20460903","8fd7abf883be1469","675.0","675","0.0","736.0","True","15151","89059508","6750","8401","0","8400","900","3176332","6159","150","12548935","377","15725267","44","0.003626300000178162","1.40866189999997","33.682762399999774","26.06766389999939","35.095272699999896","150","0","0","58","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-GA-init","hybrid_v4_2","2","20460903","209b244a55c84f3f","675.0","675","0.0","nan","True","8401","92759260","0","8401","0","8400","900","3563001","7160","150","12986531","421","16549532","0","0.0034370999997008767","2.9299999823706457e-05","34.743992199999866","27.112359900000683","34.747691399999894","150","0","0","57","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-fixed-switch","hybrid_v4_2","2","20460903","d760a429192ff2bb","675.0","675","0.0","736.0","True","15151","85984280","6750","8401","0","8400","900","2767903","5195","150","12308683","355","15076586","44","0.003418500000407221","1.4240591999996468","34.028636500000175","25.961526500001582","35.45628660000011","150","0","0","60","fixed_control"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-rank","hybrid_v4_2","2","20460903","c2d5982340a1ff16","676.0","675","0.14814814814814814","736.0","True","15151","79718124","6750","8401","0","8400","900","1956641","3080","150","11805165","310","13761806","44","0.0036531999999169784","1.3364857000001393","30.85381849999976","23.052492600003006","32.19417969999995","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-2opt","hybrid_v4_2","2","20460903","e6cb877b166801a7","676.0","675","0.14814814814814814","736.0","True","15151","93646690","6750","8401","0","8400","0","0","0","150","15431020","1465","15431020","44","0.0031935000001794833","1.3378356000002896","33.210297900000114","25.78942139999981","34.55149309999979","150","0","0","62","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-3opt","hybrid_v4_2","2","20460903","508d42c14f92186e","678.0","675","0.4444444444444444","736.0","True","15151","11819778","6750","8401","0","8400","900","2689802","4918","0","0","0","2689802","44","0.003305400000044756","1.3775961999999708","11.209155700000338","3.7867199000020264","12.590235600000142","150","0","0","54","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-nonadaptive-3opt","hybrid_v4_2","2","20460903","fdcd042d593ef3bc","675.0","675","0.0","736.0","True","15151","89059508","6750","8401","0","8400","900","3176332","6159","150","12548935","377","15725267","44","0.0035726000000977365","1.4168706000000384","32.30050990000018","24.84912210000266","33.72127180000007","150","0","0","58","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-scale-adaptation","hybrid_v4_2","2","20460903","62510519189f2744","675.0","675","0.0","736.0","True","15151","94631994","6750","8401","0","8400","900","3812231","7717","150","13053750","428","16865981","44","0.003242599999794038","1.3636729999998352","35.85895440000013","28.084116799995627","37.22602780000034","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-ACO","hybrid_v4_2","3","20460904","8fd7abf883be1469","675.0","675","0.0","788.0000000000001","True","14551","93382712","6150","8401","0","8400","900","3803938","7742","150","12858065","424","16662003","40","0.0035147000003235007","1.2690178999996533","35.05158100000017","27.411306499999682","36.32431439999982","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-GA-init","hybrid_v4_2","3","20460904","209b244a55c84f3f","675.0","675","0.0","nan","True","8401","87412912","0","8401","0","8400","900","2899524","5485","150","12537791","356","15437315","0","0.0038494999998874846","2.2199999875738285e-05","32.87308230000008","25.341665400002057","32.87730469999997","150","0","0","51","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-fixed-switch","hybrid_v4_2","3","20460904","d760a429192ff2bb","676.0","675","0.14814814814814814","788.0000000000001","True","14551","87804220","6150","8401","0","8400","900","3047265","5634","150","12432765","384","15480030","40","0.0030938999998397776","1.211487699999907","32.937089900000046","25.44018720000031","34.15182360000017","150","0","0","60","fixed_control"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-rank","hybrid_v4_2","3","20460904","c2d5982340a1ff16","675.0","675","0.0","788.0000000000001","True","14551","91938710","6150","8401","0","8400","900","2867038","5264","150","13241998","425","16109036","40","0.004846900000302412","1.3339445000001433","34.02363890000015","26.486554099998557","35.36315599999989","150","0","0","48","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-2opt","hybrid_v4_2","3","20460904","e6cb877b166801a7","676.0","675","0.14814814814814814","788.0000000000001","True","14551","95554768","6150","8401","0","8400","0","0","0","150","15756033","1479","15756033","40","0.0032832000001690176","1.262556499999846","34.45477790000041","26.876104900002247","35.72077959999979","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-3opt","hybrid_v4_2","3","20460904","508d42c14f92186e","676.0","675","0.14814814814814814","788.0000000000001","True","14551","12317686","6150","8401","0","8400","900","2824779","5203","0","0","0","2824779","40","0.0038765000003877503","1.2773412000001372","11.51842889999989","4.018449399999554","12.800106600000163","150","0","0","54","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-nonadaptive-3opt","hybrid_v4_2","3","20460904","fdcd042d593ef3bc","675.0","675","0.0","788.0000000000001","True","14551","93382712","6150","8401","0","8400","900","3803938","7742","150","12858065","424","16662003","40","0.004325200000039331","1.2273595999999998","34.07398579999972","26.52878520000513","35.305960199999845","150","0","0","53","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-scale-adaptation","hybrid_v4_2","3","20460904","62510519189f2744","675.0","675","0.0","788.0000000000001","True","14551","77832226","6150","8401","0","8400","900","2668794","4749","150","11023080","267","13691874","40","0.004165400000147201","1.2228076000001238","30.249396199999865","22.552016699999967","31.476571299999705","150","0","0","52","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-ACO","hybrid_v4_2","4","20460905","8fd7abf883be1469","676.0","675","0.14814814814814814","784.0000000000001","True","11551","77881496","3150","8401","0","8400","900","2545756","4416","150","11148317","291","13694073","20","0.0034004999997705454","0.6554421999999249","31.292982500000107","23.42931500000259","31.952002500000162","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-GA-init","hybrid_v4_2","4","20460905","209b244a55c84f3f","676.0","675","0.14814814814814814","nan","True","8401","77816564","0","8401","0","8400","900","2410831","4268","150","11264195","300","13675026","0","0.0035316000003149384","9.069999987332267e-05","30.346606099999917","22.768975699997554","30.35075400000005","150","0","0","50","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-fixed-switch","hybrid_v4_2","4","20460905","d760a429192ff2bb","675.0","675","0.0","784.0000000000001","True","11551","98790320","3150","8401","0","8400","900","3749683","7612","150","13830503","510","17580186","20","0.003680100000110542","0.6054997000001094","35.4623517","28.149094299999433","36.07173920000014","150","0","0","60","fixed_control"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-rank","hybrid_v4_2","4","20460905","c2d5982340a1ff16","676.0","675","0.14814814814814814","784.0000000000001","True","11551","87966540","3150","8401","0","8400","900","3044465","5832","150","12496685","383","15541150","20","0.0033127000001513807","0.6009250000001884","32.72291340000038","25.25993100000096","33.327309199999945","150","0","0","49","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-2opt","hybrid_v4_2","4","20460905","e6cb877b166801a7","675.0","675","0.0","784.0000000000001","True","11551","91932682","3150","8401","0","8400","0","0","0","150","15187352","1382","15187352","20","0.0030962999999246676","0.6126741000002767","33.00064819999989","25.485242000001563","33.61657770000011","150","0","0","57","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-3opt","hybrid_v4_2","4","20460905","508d42c14f92186e","677.0","675","0.2962962962962963","784.0000000000001","True","11551","12306530","3150","8401","0","8400","900","2874490","5306","0","0","0","2874490","20","0.0035778000001300825","0.6405845999997837","11.368943599999966","3.991995900002621","12.0138093999999","150","0","0","58","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-nonadaptive-3opt","hybrid_v4_2","4","20460905","fdcd042d593ef3bc","676.0","675","0.14814814814814814","784.0000000000001","True","11551","77881496","3150","8401","0","8400","900","2545756","4416","150","11148317","291","13694073","20","0.0033993000001828477","0.6024081000000479","28.937777799999367","21.534165500002928","29.543945299999905","150","0","0","47","entropy_trigger"
"protocol-1.1","ablation","st70.tsp","70","EUC_2D","small","MSA-no-scale-adaptation","hybrid_v4_2","4","20460905","62510519189f2744","675.0","675","0.0","784.0000000000001","True","11551","84368636","3150","8401","0","8400","900","2983996","5569","150","11937347","369","14921343","20","0.0038195999995878083","0.6100605000001451","33.58459740000035","25.70914570000059","34.198778400000265","150","0","0","49","entropy_trigger"
