"protocol_version","suite","instance","n","distance_type","segment","variant","engine_mode","run","seed","config_hash","best_length","bks","deviation_percent","ga_best_length","timing_valid","path_length_evaluations","distance_lookups","ga_path_evaluations","solver_path_evaluations","three_opt_path_evaluations","tour_constructions","two_opt_calls","two_opt_move_evaluations","two_opt_improvements","three_opt_calls","three_opt_candidate_evaluations","three_opt_improvements","local_search_evaluations","ga_generations","preprocessing_seconds","initialization_seconds","solver_seconds","local_search_seconds","total_seconds","completed_iterations","distance_budget","distance_budget_overshoot","switch_iteration","switch_reason"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","ACS-based+LS","acs_end_seq","12","20560913","8b1161f6156b96e9","20753.0","20749","0.01927803749578293","nan","True","23281","300449404","0","23281","0","23280","2328","4842969","4048","582","46458238","233","51301207","0","0.00604189996374771","5.099998088553548e-05","114.71076250000624","84.079671300482","114.71707620000234","291","300000000","449404","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MMAS-based+LS","mmas","12","20560913","faa9cb3a381ab2e0","20749.0","20749","0.0","nan","True","12241","301671444","0","12241","0","12240","1224","11807132","17198","306","42203136","959","54010268","0","0.005971600010525435","4.850002005696297e-05","101.22209880000446","85.8953471002169","101.22833780001383","153","300000000","1671444","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MSA-ACO","hybrid_v4_2","12","20560913","6834128f62d33656","20749.0","20749","0.0","22915.0","True","21971","300952746","6450","15521","0","15520","1552","6927148","9361","388","45174509","722","52101657","42","0.006417399970814586","1.8056556999799795","104.26067109999713","84.2709082996007","106.07296979997773","194","300000000","952746","82","entropy_trigger"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","ACS-based+LS","acs_end_seq","13","20560914","8b1161f6156b96e9","20753.0","20749","0.01927803749578293","nan","True","23121","300748768","0","23121","0","23120","2312","4678507","3765","578","46620440","235","51298947","0","0.006341499974951148","4.9399968702346087e-05","114.62743270001374","84.15139589930186","114.63413009996293","289","300000000","748768","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MMAS-based+LS","mmas","13","20560914","faa9cb3a381ab2e0","20749.0","20749","0.0","nan","True","12561","301093144","0","12561","0","12560","1256","11958829","17244","314","42000288","959","53959117","0","0.0075804999796673656","5.6699966080486774e-05","101.7962604999775","85.96589160017902","101.80424510000739","157","300000000","1093144","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MSA-ACO","hybrid_v4_2","13","20560914","6834128f62d33656","20749.0","20749","0.0","23660.0","True","19601","300295482","2400","17201","0","17200","1720","6286342","7517","430","45531669","651","51818011","15","0.0065657999948598444","0.6252185000339523","106.5945170999621","84.30952349980362","107.22667770000407","215","300000000","295482","77","entropy_trigger"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","ACS-based+LS","acs_end_seq","14","20560915","8b1161f6156b96e9","20769.0","20749","0.09639018747891465","nan","True","23761","300849982","0","23761","0","23760","2376","4715616","3628","594","46601903","157","51317519","0","0.0063931000186130404","5.050003528594971e-05","117.24151879997225","85.52118180016987","117.2482981000212","297","300000000","849982","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MMAS-based+LS","mmas","14","20560915","faa9cb3a381ab2e0","20749.0","20749","0.0","nan","True","12241","300596748","0","12241","0","12240","1224","12292085","17841","306","41700718","983","53992803","0","0.012233299959916621","0.001548499974887818","101.74988890002714","86.37623890052782","101.76454070000909","153","300000000","596748","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MSA-ACO","hybrid_v4_2","14","20560915","6834128f62d33656","20749.0","20749","0.0","23451.0","True","20881","300863534","3600","17281","0","17280","1728","6257710","7965","432","45624099","646","51881809","23","0.006585700029972941","1.0145651000202633","106.13259710004786","83.80963830003748","107.15461080003297","216","300000000","863534","82","entropy_trigger"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","ACS-based+LS","acs_end_seq","15","20560916","8b1161f6156b96e9","20749.0","20749","0.0","nan","True","21761","300138824","0","21761","0","21760","2176","5240127","5120","544","46167036","352","51407163","0","0.006056999962311238","4.8799964133650064e-05","112.26591309998184","83.59220159961842","112.27222679997794","272","300000000","138824","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MMAS-based+LS","mmas","15","20560916","faa9cb3a381ab2e0","20749.0","20749","0.0","nan","True","10961","300870574","0","10961","0","10960","1096","11704304","17596","274","42159543","1123","53863847","0","0.006540799979120493","6.089999806135893e-05","99.75540309998905","86.02838980016531","99.76288399996702","137","300000000","870574","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroC100.tsp","100","EUC_2D","small","MSA-ACO","hybrid_v4_2","15","20560916","6834128f62d33656","20749.0","20749","0.0","23660.0","True","19281","300171774","2400","16881","0","16880","1688","6263769","7802","422","45531433","670","51795202","15","0.005860299977939576","0.647238000005018","106.16755140002351","84.28126939991489","106.82110589998774","211","300000000","171774","97","entropy_trigger"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","6","20660907","ce0b2b28bbcd7c64","26632.0","26524","0.4071784044638818","nan","True","35521","2859702528","0","35521","0","35520","2960","84246585","103463","1184","419564673","11140","503811258","0","0.016344200004823506","0.00014129996998235583","879.7470788999926","807.1778102997923","879.7650060000014","296","2850000000","9702528","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","6","20660907","f1315a2654aaebbf","26605.0","26524","0.3053838033479113","nan","True","29161","2853338710","0","29161","0","29160","2430","82429732","92863","972","419874272","12809","502304004","0","0.014179999998304993","4.2599975131452084e-05","866.7132819999824","809.0247773999581","866.7287840000354","243","2850000000","3338710","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","6","20660907","66c20ead6192e2d9","26587.0","26524","0.23752073593726436","31760.0","True","34171","2857553008","4050","30121","0","30120","2510","82656943","99044","1004","420299931","13016","502956874","26","0.014314899977762252","1.6705024000257254","868.152611700003","807.6402359997737","869.8380409000092","251","2850000000","7553008","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","7","20660908","ce0b2b28bbcd7c64","26691.0","26524","0.6296184587543356","nan","True","35041","2850670598","0","35041","0","35040","2920","88615001","108712","1168","415159074","12060","503774075","0","0.015725100005511194","0.0001708000199869275","887.7546710000024","815.3955525004421","887.7709183999687","292","2850000000","670598","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","7","20660908","f1315a2654aaebbf","26675.0","26524","0.569295732167094","nan","True","30481","2853757438","0","30481","0","30480","2540","87389665","98331","1016","416604438","11450","503994103","0","0.014452800038270652","0.00011749996338039637","871.2319972999976","810.8581889992347","871.247327900026","254","2850000000","3757438","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","7","20660908","66c20ead6192e2d9","26624.0","26524","0.37701704117026086","31479.0","True","33241","2854725604","2400","30841","0","30840","2570","85278223","103717","1028","418104427","13349","503382650","15","0.015509000048041344","0.9542758000316098","867.9739760999801","806.0274209998315","868.944375400024","257","2850000000","4725604","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","8","20660909","ce0b2b28bbcd7c64","26644.0","26524","0.4524204494043131","nan","True","34441","2855582164","0","34441","0","34440","2870","86037946","104920","1148","417710705","12200","503748651","0","0.014654700004030019","9.200000204145908e-05","881.4960053999675","810.7703833996784","881.511477699969","287","2850000000","5582164","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","8","20660909","f1315a2654aaebbf","26730.0","26524","0.7766551048107375","nan","True","28681","2853633010","0","28681","0","28680","2390","74730886","84910","956","425067886","12517","499798772","0","0.01455540000461042","0.00014519999967887998","864.3271045999718","807.5308426001575","864.3424157999689","239","2850000000","3633010","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","8","20660909","66c20ead6192e2d9","26620.0","26524","0.36193635952345043","31479.0","True","32641","2857990774","2400","30241","0","30240","2520","84489805","100052","1008","419189234","13139","503679039","15","0.014406200032681227","0.9569865999510512","867.8599991000374","807.4811946994159","868.8325369000086","252","2850000000","7990774","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","9","20660910","ce0b2b28bbcd7c64","26680.0","26524","0.5881465842256071","nan","True","33241","2856984076","0","33241","0","33240","2770","84162607","102992","1108","419224583","12725","503387190","0","0.015287499991245568","0.0001351999817416072","882.624275500013","814.4057770995423","882.6406266999547","277","2850000000","6984076","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","9","20660910","f1315a2654aaebbf","26640.0","26524","0.43733976775750266","nan","True","30961","2859341980","0","30961","0","30960","2580","87426343","99783","1032","417498743","11648","504925086","0","0.014344100025482476","3.890000516548753e-05","876.9471064999816","815.1384639000753","876.9631433000322","258","2850000000","9341980","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","9","20660910","66c20ead6192e2d9","26699.0","26524","0.6597798220479565","31479.0","True","32281","2857733828","2400","29881","0","29880","2490","83338424","100137","996","419922997","13416","503261421","15","0.014071200042963028","0.9560691000078805","870.1453994999756","810.1149066001526","871.1219765000278","249","2850000000","7733828","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","10","20660911","ce0b2b28bbcd7c64","26755.0","26524","0.8709093651033027","nan","True","34561","2857579590","0","34561","0","34560","2880","87084171","106648","1152","417343126","12254","504427297","0","0.015546000038739294","0.00013589998707175255","882.3176353999879","811.6729223002912","882.3385429000482","288","2850000000","7579590","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","10","20660911","f1315a2654aaebbf","26684.0","26524","0.6032272658724174","nan","True","31081","2859687032","0","31081","0","31080","2590","86494289","95801","1036","418174621","11036","504668910","0","0.014301099989097565","0.00034200004301965237","934.5866255000001","867.946886000107","934.6097983999643","259","2850000000","9687032","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","10","20660911","66c20ead6192e2d9","26601.0","26524","0.2903031217011009","30928.0","True","36061","2852037966","5700","30361","0","30360","2530","86889756","102729","1012","416511632","12775","503401388","37","0.016309100028593093","2.59458779997658","945.6663878000109","878.6063670997391","948.2811395000317","253","2850000000","2037966","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","11","20660912","ce0b2b28bbcd7c64","26678.0","26524","0.5806062434022018","nan","True","34561","2859431174","0","34561","0","34560","2880","83800826","102069","1152","419840620","11845","503641446","0","0.015330599970184267","0.00036370003363117576","953.9354023000342","876.3775845008786","953.9601236999733","288","2850000000","9431174","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","11","20660912","f1315a2654aaebbf","26679.0","26524","0.5843764138139044","nan","True","29041","2852146780","0","29041","0","29040","2420","83414947","93431","968","419021807","12270","502436754","0","0.01618199999211356","0.0008220999734476209","949.0645302000339","884.1780747997109","949.0903182000038","242","2850000000","2146780","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","11","20660912","66c20ead6192e2d9","26643.0","26524","0.44865027899261045","31219.0","True","33811","2858019212","3450","30361","0","30360","2530","82689308","99537","1012","420365055","12735","503054363","22","0.01760720001766458","1.488280899997335","924.3990612999769","858.1807876001694","925.9202614999958","253","2850000000","8019212","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","12","20660913","ce0b2b28bbcd7c64","26655.0","26524","0.4938923239330418","nan","True","35041","2855541092","0","35041","0","35040","2920","87667223","107509","1168","416602675","11880","504269898","0","0.0193909999798052","0.0004600000102072954","905.6075543999905","831.4368546003825","905.6347026000149","292","2850000000","5541092","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","12","20660913","f1315a2654aaebbf","26655.0","26524","0.4938923239330418","nan","True","29161","2859705338","0","29161","0","29160","2430","82467572","91011","972","420910150","10851","503377722","0","0.016836200025863945","0.000867700029630214","923.3148939999519","860.874460300256","923.3463550999877","243","2850000000","9705338","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","12","20660913","66c20ead6192e2d9","26688.0","26524","0.6183079475192279","31479.0","True","33001","2853086048","2400","30601","0","30600","2550","85680035","102845","1020","417569293","13292","503249328","15","0.01741029997356236","0.9705593999824487","885.8048445999739","822.8671154993935","886.8003713000217","255","2850000000","3086048","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","13","20660914","ce0b2b28bbcd7c64","26746.0","26524","0.8369778313979791","nan","True","33601","2858466922","0","33601","0","33600","2800","84943084","103660","1120","418942406","12332","503885490","0","0.015822799992747605","0.0008322999929077923","864.2845057999948","796.8586072000326","864.3101349999779","280","2850000000","8466922","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","13","20660914","f1315a2654aaebbf","26680.0","26524","0.5881465842256071","nan","True","30241","2858391862","0","30241","0","30240","2520","83003365","91325","1008","420307042","10314","503310407","0","0.014974699995946139","0.0001708000199869275","853.9378855999676","794.9901653999113","853.9563393999706","252","2850000000","8391862","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","13","20660914","66c20ead6192e2d9","26691.0","26524","0.6296184587543356","31479.0","True","32761","2852605616","2400","30361","0","30360","2530","83701844","99697","1012","418814015","13462","502515859","15","0.015951599983964115","0.9488498000428081","847.8818233999773","788.4597041998641","848.8564236999955","253","2850000000","2605616","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","14","20660915","ce0b2b28bbcd7c64","26807.0","26524","1.0669582265118385","nan","True","35041","2851146554","0","35041","0","35040","2920","87243212","106349","1168","416152926","11866","503396138","0","0.014195800002198666","8.399999933317304e-05","858.2769700999488","788.4677727997187","858.2915895999759","292","2850000000","1146554","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","14","20660915","f1315a2654aaebbf","26640.0","26524","0.43733976775750266","nan","True","31201","2855778674","0","31201","0","31200","2600","90528518","100813","1040","414830742","11664","505359260","0","0.014030999969691038","9.47999651543796e-05","855.4082826999947","794.9883747999556","855.4227196999709","260","2850000000","5778674","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","14","20660915","66c20ead6192e2d9","26590.0","26524","0.2488312471723722","31479.0","True","32521","2854382310","2400","30121","0","30120","2510","84539055","100352","1004","418557990","12889","503097045","15","0.01407670002663508","0.8928925999789499","847.6621269999887","788.7615878997603","848.5696259000106","251","2850000000","4382310","135","forced_at_window_end"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","ACS-based+LS","acs_end_seq","15","20660916","ce0b2b28bbcd7c64","26671.0","26524","0.5542150505202835","nan","True","33721","2852075582","0","33721","0","33720","2810","85661777","105006","1124","417395054","12405","503056831","0","0.01624750002520159","0.00011799996718764305","878.9490753000136","810.2400298999855","878.9658850000123","281","2850000000","2075582","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MMAS-based+LS","mmas","15","20660916","f1315a2654aaebbf","26733.0","26524","0.7879656160458453","nan","True","29761","2856030284","0","29761","0","29760","2480","86393771","96861","992","417665175","12199","504058946","0","0.014329599973279983","3.400002606213093e-05","887.1574101999868","826.3167375994963","887.1755370000028","248","2850000000","6030284","-1","not_applicable"
"protocol-1.1","fairness_fixed_budget","kroA150.tsp","150","EUC_2D","medium","MSA-ACO","hybrid_v4_2","15","20660916","66c20ead6192e2d9","26715.0","26524","0.7201025486351983","31416.999999999996","True","34921","2850817504","4200","30721","0","30720","2560","86150881","102601","1024","416829305","13354","502980186","27","0.01584440004080534","1.764879300026223","908.9148765999707","844.1384753001621","910.7093985000392","256","2850000000","817504","135","forced_at_window_end"
